GeographyKey,GeographyBusinessKey,City,State,Country,Region,Market
2182,"EU|North|United Kingdom|England|Clacton-on-Sea","Clacton-on-Sea","England","United Kingdom","North","EU"
2183,"EU|North|United Kingdom|England|Colchester","Colchester","England","United Kingdom","North","EU"
2184,"EU|North|United Kingdom|England|Coventry","Coventry","England","United Kingdom","North","EU"
2185,"EU|North|United Kingdom|England|Crawley","Crawley","England","United Kingdom","North","EU"
2186,"EU|North|United Kingdom|England|Crewe","Crewe","England","United Kingdom","North","EU"
2187,"EU|North|United Kingdom|England|Darlington","Darlington","England","United Kingdom","North","EU"
2188,"EU|North|United Kingdom|England|Dartford","Dartford","England","United Kingdom","North","EU"
2189,"EU|North|United Kingdom|England|Darton","Darton","England","United Kingdom","North","EU"
2190,"EU|North|United Kingdom|England|Derby","Derby","England","United Kingdom","North","EU"
2191,"EU|North|United Kingdom|England|Dewsbury","Dewsbury","England","United Kingdom","North","EU"
2192,"EU|North|United Kingdom|England|Doncaster","Doncaster","England","United Kingdom","North","EU"
2193,"EU|North|United Kingdom|England|Dronfield","Dronfield","England","United Kingdom","North","EU"
2194,"EU|North|United Kingdom|England|Dudley","Dudley","England","United Kingdom","North","EU"
2195,"EU|North|United Kingdom|England|Dunstable","Dunstable","England","United Kingdom","North","EU"
2196,"EU|North|United Kingdom|England|Eastbourne","Eastbourne","England","United Kingdom","North","EU"
2197,"EU|North|United Kingdom|England|Exeter","Exeter","England","United Kingdom","North","EU"
2198,"EU|North|United Kingdom|England|Fareham","Fareham","England","United Kingdom","North","EU"
2199,"EU|North|United Kingdom|England|Farnborough","Farnborough","England","United Kingdom","North","EU"
2200,"EU|North|United Kingdom|England|Ferndown","Ferndown","England","United Kingdom","North","EU"
2201,"EU|North|United Kingdom|England|Gateshead","Gateshead","England","United Kingdom","North","EU"
2202,"EU|North|United Kingdom|England|Gillingham","Gillingham","England","United Kingdom","North","EU"
2203,"EU|North|United Kingdom|England|Gloucester","Gloucester","England","United Kingdom","North","EU"
2204,"EU|North|United Kingdom|England|Gosport","Gosport","England","United Kingdom","North","EU"
2205,"EU|North|United Kingdom|England|Gravesend","Gravesend","England","United Kingdom","North","EU"
2206,"EU|North|United Kingdom|England|Great Yarmouth","Great Yarmouth","England","United Kingdom","North","EU"
2207,"EU|North|United Kingdom|England|Guildford","Guildford","England","United Kingdom","North","EU"
2208,"EU|North|United Kingdom|England|Halesowen","Halesowen","England","United Kingdom","North","EU"
2209,"EU|North|United Kingdom|England|Halifax","Halifax","England","United Kingdom","North","EU"
2210,"EU|North|United Kingdom|England|Harlow","Harlow","England","United Kingdom","North","EU"
2211,"EU|North|United Kingdom|England|Harrogate","Harrogate","England","United Kingdom","North","EU"
2212,"EU|North|United Kingdom|England|Harrow","Harrow","England","United Kingdom","North","EU"
2213,"EU|North|United Kingdom|England|Hartlepool","Hartlepool","England","United Kingdom","North","EU"
2214,"EU|North|United Kingdom|England|Hastings","Hastings","England","United Kingdom","North","EU"
2215,"EU|North|United Kingdom|England|Hemel Hempstead","Hemel Hempstead","England","United Kingdom","North","EU"
2216,"EU|North|United Kingdom|England|Hereford","Hereford","England","United Kingdom","North","EU"
2217,"EU|North|United Kingdom|England|High Wycombe","High Wycombe","England","United Kingdom","North","EU"
2218,"EU|North|United Kingdom|England|Hinckley","Hinckley","England","United Kingdom","North","EU"
2219,"EU|North|United Kingdom|England|Hove","Hove","England","United Kingdom","North","EU"
2220,"EU|North|United Kingdom|England|Huddersfield","Huddersfield","England","United Kingdom","North","EU"
2221,"EU|North|United Kingdom|England|Ipswich","Ipswich","England","United Kingdom","North","EU"
2222,"EU|North|United Kingdom|England|Kettering","Kettering","England","United Kingdom","North","EU"
2223,"EU|North|United Kingdom|England|Kidderminster","Kidderminster","England","United Kingdom","North","EU"
2224,"EU|North|United Kingdom|England|Kingswood","Kingswood","England","United Kingdom","North","EU"
2225,"EU|North|United Kingdom|England|Leeds","Leeds","England","United Kingdom","North","EU"
2226,"EU|North|United Kingdom|England|Leicester","Leicester","England","United Kingdom","North","EU"
2227,"EU|North|United Kingdom|England|Letchworth","Letchworth","England","United Kingdom","North","EU"
2228,"EU|North|United Kingdom|England|Lincoln","Lincoln","England","United Kingdom","North","EU"
2229,"EU|North|United Kingdom|England|Littlehampton","Littlehampton","England","United Kingdom","North","EU"
2230,"EU|North|United Kingdom|England|Liverpool","Liverpool","England","United Kingdom","North","EU"
2231,"EU|North|United Kingdom|England|London","London","England","United Kingdom","North","EU"
2232,"EU|North|United Kingdom|England|Loughborough","Loughborough","England","United Kingdom","North","EU"
2233,"EU|North|United Kingdom|England|Lowestoft","Lowestoft","England","United Kingdom","North","EU"
2234,"EU|North|United Kingdom|England|Luton","Luton","England","United Kingdom","North","EU"
2235,"EU|North|United Kingdom|England|Maidenhead","Maidenhead","England","United Kingdom","North","EU"
2236,"EU|North|United Kingdom|England|Maidstone","Maidstone","England","United Kingdom","North","EU"
2237,"EU|North|United Kingdom|England|Manchester","Manchester","England","United Kingdom","North","EU"
2238,"EU|North|United Kingdom|England|Mansfield","Mansfield","England","United Kingdom","North","EU"
2239,"EU|North|United Kingdom|England|Margate","Margate","England","United Kingdom","North","EU"
2240,"EU|North|United Kingdom|England|Middlesbrough","Middlesbrough","England","United Kingdom","North","EU"
2241,"EU|North|United Kingdom|England|Morley","Morley","England","United Kingdom","North","EU"
2242,"EU|North|United Kingdom|England|Newcastle upon Tyne","Newcastle upon Tyne","England","United Kingdom","North","EU"
2243,"EU|North|United Kingdom|England|Northampton","Northampton","England","United Kingdom","North","EU"
2244,"EU|North|United Kingdom|England|Northwich","Northwich","England","United Kingdom","North","EU"
2245,"EU|North|United Kingdom|England|Norwich","Norwich","England","United Kingdom","North","EU"
2246,"EU|North|United Kingdom|England|Nottingham","Nottingham","England","United Kingdom","North","EU"
2247,"EU|North|United Kingdom|England|Nuneaton","Nuneaton","England","United Kingdom","North","EU"
2248,"EU|North|United Kingdom|England|Oldham","Oldham","England","United Kingdom","North","EU"
2249,"EU|North|United Kingdom|England|Oxford","Oxford","England","United Kingdom","North","EU"
2250,"EU|North|United Kingdom|England|Peterborough","Peterborough","England","United Kingdom","North","EU"
2251,"EU|North|United Kingdom|England|Plymouth","Plymouth","England","United Kingdom","North","EU"
2252,"EU|North|United Kingdom|England|Poole","Poole","England","United Kingdom","North","EU"
2253,"EU|North|United Kingdom|England|Portsmouth","Portsmouth","England","United Kingdom","North","EU"
2254,"EU|North|United Kingdom|England|Preston","Preston","England","United Kingdom","North","EU"
2255,"EU|North|United Kingdom|England|Reading","Reading","England","United Kingdom","North","EU"
2256,"EU|North|United Kingdom|England|Redditch","Redditch","England","United Kingdom","North","EU"
2257,"EU|North|United Kingdom|England|Rochdale","Rochdale","England","United Kingdom","North","EU"
2258,"EU|North|United Kingdom|England|Rotherham","Rotherham","England","United Kingdom","North","EU"
2259,"EU|North|United Kingdom|England|Rottingdean","Rottingdean","England","United Kingdom","North","EU"
2260,"EU|North|United Kingdom|England|Rugby","Rugby","England","United Kingdom","North","EU"
2261,"EU|North|United Kingdom|England|Runcorn","Runcorn","England","United Kingdom","North","EU"
2262,"EU|North|United Kingdom|England|Sale","Sale","England","United Kingdom","North","EU"
2263,"EU|North|United Kingdom|England|Sheffield","Sheffield","England","United Kingdom","North","EU"
2264,"EU|North|United Kingdom|England|Shrewsbury","Shrewsbury","England","United Kingdom","North","EU"
2265,"EU|North|United Kingdom|England|Slough","Slough","England","United Kingdom","North","EU"
2266,"EU|North|United Kingdom|England|Solihull","Solihull","England","United Kingdom","North","EU"
2267,"EU|North|United Kingdom|England|South Shields","South Shields","England","United Kingdom","North","EU"
2268,"EU|North|United Kingdom|England|Southend-on-Sea","Southend-on-Sea","England","United Kingdom","North","EU"
2269,"EU|North|United Kingdom|England|Southport","Southport","England","United Kingdom","North","EU"
2270,"EU|North|United Kingdom|England|Stafford","Stafford","England","United Kingdom","North","EU"
2271,"EU|North|United Kingdom|England|Stockport","Stockport","England","United Kingdom","North","EU"
2272,"EU|North|United Kingdom|England|Stockton-on-Tees","Stockton-on-Tees","England","United Kingdom","North","EU"
2273,"EU|North|United Kingdom|England|Stoke-on-Trent","Stoke-on-Trent","England","United Kingdom","North","EU"
2274,"EU|North|United Kingdom|England|Stourbridge","Stourbridge","England","United Kingdom","North","EU"
2275,"EU|North|United Kingdom|England|Sunderland","Sunderland","England","United Kingdom","North","EU"
2276,"EU|North|United Kingdom|England|Swindon","Swindon","England","United Kingdom","North","EU"
2277,"EU|North|United Kingdom|England|Tamworth","Tamworth","England","United Kingdom","North","EU"
2278,"EU|North|United Kingdom|England|Taunton","Taunton","England","United Kingdom","North","EU"
2279,"EU|North|United Kingdom|England|Torquay","Torquay","England","United Kingdom","North","EU"
2280,"EU|North|United Kingdom|England|Wakefield","Wakefield","England","United Kingdom","North","EU"
2281,"EU|North|United Kingdom|England|Wallasey","Wallasey","England","United Kingdom","North","EU"
2282,"EU|North|United Kingdom|England|Walsall","Walsall","England","United Kingdom","North","EU"
2283,"EU|North|United Kingdom|England|Warrington","Warrington","England","United Kingdom","North","EU"
2284,"EU|North|United Kingdom|England|Washington","Washington","England","United Kingdom","North","EU"
2285,"EU|North|United Kingdom|England|Waterlooville","Waterlooville","England","United Kingdom","North","EU"
2286,"EU|North|United Kingdom|England|Watford","Watford","England","United Kingdom","North","EU"
2287,"EU|North|United Kingdom|England|West Bromwich","West Bromwich","England","United Kingdom","North","EU"
2288,"EU|North|United Kingdom|England|Weston-super-Mare","Weston-super-Mare","England","United Kingdom","North","EU"
2289,"EU|North|United Kingdom|England|Widnes","Widnes","England","United Kingdom","North","EU"
2290,"EU|North|United Kingdom|England|Wigan","Wigan","England","United Kingdom","North","EU"
2291,"EU|North|United Kingdom|England|Woking","Woking","England","United Kingdom","North","EU"
2292,"EU|North|United Kingdom|England|Wolverhampton","Wolverhampton","England","United Kingdom","North","EU"
2293,"EU|North|United Kingdom|England|Worcester","Worcester","England","United Kingdom","North","EU"
2294,"EU|North|United Kingdom|England|Worthing","Worthing","England","United Kingdom","North","EU"
2295,"EU|North|United Kingdom|England|York","York","England","United Kingdom","North","EU"
1591,"EU|Central|France|Ile-de-France|Alfortville","Alfortville","Ile-de-France","France","Central","EU"
1592,"EU|Central|France|Ile-de-France|Antony","Antony","Ile-de-France","France","Central","EU"
1593,"EU|Central|France|Ile-de-France|Argenteuil","Argenteuil","Ile-de-France","France","Central","EU"
1594,"EU|Central|France|Ile-de-France|Athis-Mons","Athis-Mons","Ile-de-France","France","Central","EU"
1595,"EU|Central|France|Ile-de-France|Aubervilliers","Aubervilliers","Ile-de-France","France","Central","EU"
1596,"EU|Central|France|Ile-de-France|Aulnay-sous-Bois","Aulnay-sous-Bois","Ile-de-France","France","Central","EU"
1597,"EU|Central|France|Ile-de-France|Avon","Avon","Ile-de-France","France","Central","EU"
1598,"EU|Central|France|Ile-de-France|Bagneux","Bagneux","Ile-de-France","France","Central","EU"
1599,"EU|Central|France|Ile-de-France|Bagnolet","Bagnolet","Ile-de-France","France","Central","EU"
1600,"EU|Central|France|Ile-de-France|Bezons","Bezons","Ile-de-France","France","Central","EU"
1601,"EU|Central|France|Ile-de-France|Bobigny","Bobigny","Ile-de-France","France","Central","EU"
1602,"EU|Central|France|Ile-de-France|Bondy","Bondy","Ile-de-France","France","Central","EU"
1603,"EU|Central|France|Ile-de-France|Bonneuil-sur-Marne","Bonneuil-sur-Marne","Ile-de-France","France","Central","EU"
1604,"EU|Central|France|Ile-de-France|Boulogne-Billancourt","Boulogne-Billancourt","Ile-de-France","France","Central","EU"
1605,"EU|Central|France|Ile-de-France|Bry-sur-Marne","Bry-sur-Marne","Ile-de-France","France","Central","EU"
1606,"EU|Central|France|Ile-de-France|Cachan","Cachan","Ile-de-France","France","Central","EU"
1607,"EU|Central|France|Ile-de-France|Cergy","Cergy","Ile-de-France","France","Central","EU"
1608,"EU|Central|France|Ile-de-France|Champigny-sur-Marne","Champigny-sur-Marne","Ile-de-France","France","Central","EU"
1609,"EU|Central|France|Ile-de-France|Chelles","Chelles","Ile-de-France","France","Central","EU"
1610,"EU|Central|France|Ile-de-France|Chilly-Mazarin","Chilly-Mazarin","Ile-de-France","France","Central","EU"
1611,"EU|Central|France|Ile-de-France|Choisy-le-Roi","Choisy-le-Roi","Ile-de-France","France","Central","EU"
1612,"EU|Central|France|Ile-de-France|Clamart","Clamart","Ile-de-France","France","Central","EU"
1613,"EU|Central|France|Ile-de-France|Clichy","Clichy","Ile-de-France","France","Central","EU"
1614,"EU|Central|France|Ile-de-France|Clichy-sous-Bois","Clichy-sous-Bois","Ile-de-France","France","Central","EU"
1615,"EU|Central|France|Ile-de-France|Colombes","Colombes","Ile-de-France","France","Central","EU"
1616,"EU|Central|France|Ile-de-France|Conflans-Sainte-Honorine","Conflans-Sainte-Honorine","Ile-de-France","France","Central","EU"
1617,"EU|Central|France|Ile-de-France|Corbeil-Essonnes","Corbeil-Essonnes","Ile-de-France","France","Central","EU"
1618,"EU|Central|France|Ile-de-France|Cormeilles-en-Parisis","Cormeilles-en-Parisis","Ile-de-France","France","Central","EU"
1619,"EU|Central|France|Ile-de-France|Coulommiers","Coulommiers","Ile-de-France","France","Central","EU"
1620,"EU|Central|France|Ile-de-France|Courbevoie","Courbevoie","Ile-de-France","France","Central","EU"
1621,"EU|Central|France|Ile-de-France|Deuil-la-Barre","Deuil-la-Barre","Ile-de-France","France","Central","EU"
1622,"EU|Central|France|Ile-de-France|Domont","Domont","Ile-de-France","France","Central","EU"
1623,"EU|Central|France|Ile-de-France|Drancy","Drancy","Ile-de-France","France","Central","EU"
1624,"EU|Central|France|Ile-de-France|Ermont","Ermont","Ile-de-France","France","Central","EU"
1625,"EU|Central|France|Ile-de-France|Evry","Evry","Ile-de-France","France","Central","EU"
1626,"EU|Central|France|Ile-de-France|Fontainebleau","Fontainebleau","Ile-de-France","France","Central","EU"
1627,"EU|Central|France|Ile-de-France|Fontenay-aux-Roses","Fontenay-aux-Roses","Ile-de-France","France","Central","EU"
1628,"EU|Central|France|Ile-de-France|Fontenay-sous-Bois","Fontenay-sous-Bois","Ile-de-France","France","Central","EU"
1629,"EU|Central|France|Ile-de-France|Franconville","Franconville","Ile-de-France","France","Central","EU"
1630,"EU|Central|France|Ile-de-France|Fresnes","Fresnes","Ile-de-France","France","Central","EU"
1631,"EU|Central|France|Ile-de-France|Gagny","Gagny","Ile-de-France","France","Central","EU"
1632,"EU|Central|France|Ile-de-France|Gennevilliers","Gennevilliers","Ile-de-France","France","Central","EU"
1633,"EU|Central|France|Ile-de-France|Gonesse","Gonesse","Ile-de-France","France","Central","EU"
1634,"EU|Central|France|Ile-de-France|Grigny","Grigny","Ile-de-France","France","Central","EU"
1635,"EU|Central|France|Ile-de-France|Guyancourt","Guyancourt","Ile-de-France","France","Central","EU"
1636,"EU|Central|France|Ile-de-France|Issy-les-Moulineaux","Issy-les-Moulineaux","Ile-de-France","France","Central","EU"
1637,"EU|Central|France|Ile-de-France|Ivry-sur-Seine","Ivry-sur-Seine","Ile-de-France","France","Central","EU"
1638,"EU|Central|France|Ile-de-France|La Celle-Saint-Cloud","La Celle-Saint-Cloud","Ile-de-France","France","Central","EU"
1639,"EU|Central|France|Ile-de-France|Lagny-sur-Marne","Lagny-sur-Marne","Ile-de-France","France","Central","EU"
1640,"EU|Central|France|Ile-de-France|Le Blanc-Mesnil","Le Blanc-Mesnil","Ile-de-France","France","Central","EU"
1641,"EU|Central|France|Ile-de-France|Le Chesnay","Le Chesnay","Ile-de-France","France","Central","EU"
1642,"EU|Central|France|Ile-de-France|Le Plessis-Robinson","Le Plessis-Robinson","Ile-de-France","France","Central","EU"
1643,"EU|Central|France|Ile-de-France|Le Pré-Saint-Gervais","Le Pré-Saint-Gervais","Ile-de-France","France","Central","EU"
1644,"EU|Central|France|Ile-de-France|Les Lilas","Les Lilas","Ile-de-France","France","Central","EU"
1645,"EU|Central|France|Ile-de-France|Les Mureaux","Les Mureaux","Ile-de-France","France","Central","EU"
1646,"EU|Central|France|Ile-de-France|Les Pavillons-sous-Bois","Les Pavillons-sous-Bois","Ile-de-France","France","Central","EU"
1647,"EU|Central|France|Ile-de-France|Les Ulis","Les Ulis","Ile-de-France","France","Central","EU"
1648,"EU|Central|France|Ile-de-France|Levallois-Perret","Levallois-Perret","Ile-de-France","France","Central","EU"
1649,"EU|Central|France|Ile-de-France|Limay","Limay","Ile-de-France","France","Central","EU"
